Time [s],P1 [kPa],P2 [kPa],P3 [kPa]
10.63,89.14723899554645,16.16795877620426,31.18480204387897
10.64,89.99977450648714,23.12742751445426,23.372797156830224
10.65,89.20028059060992,30.923208760884524,16.37650925395199
10.66,86.77461955728243,39.26726705797817,10.458111504837511
10.67,82.80935147088651,47.850007491895425,5.840638777231783
10.68,77.44883608585528,56.35171477291521,2.699446620852749
10.69,70.8901524709493,64.45445164385144,1.1553932341382782
10.700000000000001,63.37600787414629,71.85397466305642,1.270014815953767
10.71,55.185884647114236,78.27122024414408,3.0428926011746666
10.72,46.62574286085776,83.46292543821833,6.411329462778072
10.73,38.016653893152046,87.230976102045,11.252368156394352
10.74,29.682784426587055,89.43011896445118,17.387095256206756
10.75,21.939179112543805,89.9737322325936,24.587087885225383
10.76,15.079802334905805,88.83741975638712,32.582777787822735
10.77,9.3662943637631,86.0602738850802,41.07343232026196
10.78,5.017874689188908,81.74373908832519,49.73838749676124
10.790000000000001,2.202786094316118,76.04809895561029,58.24911691796568
10.8,1.031618339287573,69.1866999276371,66.28168435663275
10.81,1.5527820668832084,61.41811258808719,73.52910856124576
10.82,3.7503241378945735,53.036512164928105,79.71316742029684
10.83,7.544187953984403,44.360630872318765,84.59518529840342
10.84,12.792929681882342,35.72169301362978,87.9853817098584
10.85,19.2988071494038,27.45078695514602,89.75041044952812
10.86,26.815066144617784,19.866154306735886,89.81878411346369
10.870000000000001,35.05516249000667,13.260884675443064,88.18395727140773
10.88,43.70358099275234,7.891493640156563,84.90492954189489
10.89,52.4278472978328,3.9678322976536236,80.10432419296353
10.9,60.89127847297778,1.6447297421333567,73.9639950773162
10.91,68.76598497662293,1.0157067512031372,66.71831097783912
10.92,75.74562201422289,2.1090220000834226,58.64535803637408
10.93,81.5573929881251,4.886224123813796,50.056384240784006
10.94,85.97283186256455,9.243287178075883,41.283881598168946
10.950000000000001,88.81693411205708,15.014307147981121,32.66875867664265
10.96,89.97526606959693,21.97763697074333,24.547096233385126
10.97,89.39875781328371,29.864240990190854,17.236999872432193
10.98,87.10597247218281,38.36796068059813,11.026065013960737
10.99,83.18274171238077,47.15730545947944,6.159950594505421
11.0,77.77915949243611,55.888318665811816,2.8325193324772022
11.01,71.10402999545832,64.21802200830166,1.1779453471687256
11.02,63.41696687791482,71.8179140538649,1.2651164210045152
11.03,55.01843559070987,78.386990973271,3.0945709325607744
11.040000000000001,46.23811469717548,83.66377134528825,6.598111734389683
11.05,37.422022364620254,87.43684107730479,11.641134741031049
11.06,28.918907572515028,89.55348833894547,18.02760278760692
11.07,21.06643972119174,89.9260699408564,25.507489642937088
11.08,14.177743631210113,88.53583720673457,33.78641913892127
11.09,8.528818594963283,85.43404782608683,42.537134267103376
11.1,4.347350229966231,80.74029666222098,51.41235451843484
11.11,1.8033733039938893,74.63810887168235,60.05851993981702
11.120000000000001,1.0021742129916897,67.36794859877521,68.1298799628156
11.13,1.9797359352342787,59.21790152871279,75.3023658974826
11.14,4.700929295726793,50.512385434661255,81.2866891219803
11.15,9.060546064868499,41.59932556398803,85.84013259863366
11.16,14.887156027255683,32.836297776075,88.7765506681341
11.17,21.949656198628038,24.576188888493842,89.97415948705898
11.18,29.966270438027298,17.152948577707097,89.38078551544697
11.19,38.61565629785696,10.868009129085554,87.01633891693112
11.200000000000001,47.549687295647495,5.977927964306119,82.9723887595481
11.21,56.40740663972165,2.6837637595275723,77.40883317163727
11.22,64.82959594124952,1.1226316055218803,70.54777546916196
11.23,72.47337198668929,1.3617984387582636,62.66483195148473
11.24,79.02621775194058,3.395580081398994,54.078203846334745
11.25,84.21887109600667,7.145189545428518,45.13594031098431
11.26,87.83653558192121,12.461567196683967,36.2018974461519
11.27,89.7279412606897,19.13110171902297,27.640956546690884
11.28,89.81186670734128,26.88403152277486,19.804100655871537
11.290000000000001,88.08083394594011,35.405204234442266,13.01396014948916
11.3,84.60180123128009,44.34677188615642,7.551424763620437
11.31,79.51380046661546,53.342315666591624,3.643881425015524
11.32,73.02259141242493,62.02183026233909,1.4555757001686145
11.33,65.39252864672338,70.02695680127873,1.0805118910486744
11.34,56.935954330594924,77.0258371947982,2.5382059269929327
11.35,48.00053527614079,82.72697225151738,5.772490182928256
11.36,38.95505208434813,86.8915012319468,10.6534447869919
11.370000000000001,30.174217302083704,89.34338039138265,16.982400921041354
11.38,22.023145506026122,89.97702033745215,24.499833379811164
11.39,14.842118746766948,88.76204356381359,32.895837593957424
11.4,8.932284699161833,85.74494031860107,41.82277561228583
11.41,4.542892082587706,81.04752833611816,50.90958095096102
11.42,1.8606094715268453,74.86225470457752,59.77713791643242
11.43,1.0013916384956627,67.44451076387226,68.05410036602144
11.44,2.0052552023449453,59.10225785536008,75.39249031110823
11.450000000000001,4.834206642405999,50.18337757127975,81.48241965477082
11.46,9.3734354756546,41.06125985693239,86.065308913521
11.47,15.435748928000287,32.11922149586839,88.94503406174216
11.48,22.769087447385125,23.734402554382722,89.99651457480216
11.49,31.066828693125565,16.26181664420092,89.17135917749412
11.5,39.9804668383731,10.019230846678427,86.50030661758436
11.51,49.13414940229349,5.273522472847596,82.09233207352322
11.52,58.14047003347283,2.229103369065672,76.13043006505725
11.53,66.61685652270232,1.0189202711235092,68.86422608574304
11.540000000000001,74.2018616608743,1.6984349400506153,60.59970560841792
11.55,80.57066207188552,4.242864667974185,51.686474745407146
11.56,85.44909731297838,8.547827254230594,42.50307617088074
11.57,88.62563755452516,14.433390394185437,33.440972050948446
11.58,89.96075098842226,21.6513796780176,24.887868635124924
11.59,89.39324854869007,29.89565829922189,17.21109182587307
11.6,86.94330928006087,38.8149612454473,10.741727617883692
11.61,82.71202958846249,48.02775293142061,5.760215213490607
11.620000000000001,76.8774877975565,57.13848504730568,2.484024616763335
11.63,69.6874656241448,65.75456508467063,1.0579666313364597
11.64,61.44911390441501,73.50330875556463,1.5475747145395005
11.65,52.515984788541665,80.04814331192952,3.9358694631107274
11.66,43.27297069010377,85.1033542582514,8.123672951143405
11.67,34.119786193927425,88.4467244170174,13.9334877570922
11.68,25.4536984455849,89.92949968384154,21.116800819733122
11.69,17.65225091930896,89.48322673815159,29.364521960403785
11.700000000000001,11.056732800344827,87.12313993561064,38.32012760929258
11.71,5.957120805217807,82.94792209800349,47.59495819652464
11.72,2.579162804887764,77.13582067726918,56.785018366338946
11.73,1.0741852313087874,69.93726005206283,65.48855727539657
11.74,1.5120923998941151,61.664245562926645,73.3236652365781
11.75,3.8778902424085224,52.67699844996384,79.94511504979131
11.76,8.071915213745134,43.36838667105958,85.05970227822723
11.77,13.91378779681686,34.1468188885272,88.43939775790012
11.78,21.149946080792287,25.41834291472404,89.93171557464822
11.790000000000001,29.464455539295116,17.568731985084554,89.46681701348925
11.8,38.49264349276033,10.946350125688488,87.06101072899135
11.81,47.83697748765898,5.8465608315381905,82.8164656877585
11.82,57.084501924838115,2.498382041805292,76.91711956452146
11.83,65.8250716793929,1.0539972897934715,69.62093397168238
11.84,73.66957889822979,1.5816116694806346,61.24881169431631
11.85,80.26736193979993,4.061996954010247,52.17064263081781
11.86,85.32201428882173,8.388908980201688,42.789077492352874
11.870000000000001,88.60487538924204,14.373389273624893,33.52173534337832
11.88,89.9655822537605,21.75178936730043,24.78262767190627
11.89,89.3391864866173,30.197188109943795,16.963624056962374
11.9,86.74949070652254,39.33371707794903,10.416790332231692
11.91,82.30842485530864,48.75317413100647,5.438398720481251
11.92,76.21145924175555,58.03319650786797,2.2553416928562116
11.93,68.72922957166452,66.75618786484675,1.0145798994380468
11.94,60.19572162860595,74.52815217504552,1.7761235886869535
11.950000000000001,50.99352183005034,80.9965837385725,4.509892040828068
11.96,41.53677724660331,85.86659732888933,9.096623402331177
11.97,32.25261835454438,88.91455460962986,15.332825516945098
11.98,23.56187447993023,89.99854958043814,22.939575036462298
11.99,15.859951699858373,89.06525252300771,31.57479557440626
12.0,9.498743634310756,86.15277286218931,40.848484054312145
12.01,4.770406585039245,81.3893794904021,50.3402152478496
12.02,1.8937531551366775,74.98810450459442,59.61814441983454
12.030000000000001,1.0039058839025832,67.23744452057497,68.25865238063072
12.040000000000001,2.1457092834776264,58.48855415500954,75.86573996909908
12.05,5.271231158085902,49.139490536793396,82.08928222347315
12.06,10.24149961777858,39.6172080920313,86.64129658396612
12.07,16.832429040285874,30.358112599482627,89.30946287658283
12.08,24.74469517277468,21.78805721516395,89.96725218759394
12.09,33.61713549988226,14.302696983921408,88.58017198444962
12.1,43.04308453952778,8.249110251071968,85.20780940850479
12.11,52.58891276995221,3.9095452284277776,80.00154578178092
12.120000000000001,61.81392927133323,1.488059572178224,73.19801438694796
12.13,70.29073730659269,1.100693901457186,65.10857136710305
12.14,77.62510271125238,2.769662178761907,56.105236954360635
12.15,83.47440897369098,6.421859758065146,46.60373234010962
12.16,87.56383013337035,11.891791870952193,37.04437828910005
12.17,89.69945095481447,18.928820405282348,27.87172818514722
12.18,89.77769915228615,27.20842451691644,19.51387519304277
12.19,87.79062086165032,36.34698039034645,12.362397024426333
12.200000000000001,83.82672066458372,45.919396376966596,6.753880773795491
12.21,78.06729263842448,55.478799968036775,2.9539048943810684
12.22,70.77837968262914,64.57736951366962,1.1442481516522587
12.23,62.29870492015371,72.78734157839392,1.4139508656332864
12.24,53.0241115170288,79.72120774258802,3.754678289505336
12.25,43.38921656410896,85.05014385773929,8.06063747257838
12.26,33.84712245409815,88.51978941519246,14.13308651487191
12.27,24.848128577109946,89.96261180550565,21.689258612913527
12.280000000000001,16.81844198859949,89.30624479071335,30.375312920587735
12.290000000000001,10.13989481096792,86.57737560497492,39.782730048209196
12.3,5.13163752716298,81.90096231867777,49.467401406366356
12.31,2.0346922799459866,75.49478286149358,58.970526885295605
12.32,1.0001223004063804,67.65953909137863,67.84034135913384
12.33,2.0814082446720863,58.76495296611359,75.65364217942262
12.34,5.2314269667452225,49.23248692659478,82.03609002063797
12.35,10.304212074620017,39.515487495064015,86.68030472732292
12.36,17.061448603988193,30.077681507481145,89.36087440924061
12.370000000000001,25.183427049117604,21.37104165679579,89.94553586814509
12.38,34.28396571025165,13.814077426102351,88.40196131779189
12.39,43.928615371252576,7.771596579682087,84.79979221543127
12.4,53.65529634197936,3.536921087432681,79.3077862947817
12.41,62.9963931531719,1.3174320436519933,72.1861779517528
12.42,71.50125315817654,1.2241655136348557,63.774583795149994
12.43,78.75800633229827,3.2659921655533046,54.47600321414938
12.44,84.41364665685842,7.348696739927552,44.73765752321704
12.450000000000001,88.19139012407838,13.279039052580458,35.02957095253211
12.46,89.9044475843279,20.773637482792818,25.82191431074112
12.47,89.46551696445667,29.47228038716071,17.56220135091189
12.48,86.8915012298167,38.95505211933266,10.653444786992003
12.49,82.30318642750258,48.76246917962562,5.43434209933305
12.5,75.91985741972718,58.417668113959024,2.162471901003806
12.51,68.04907579053332,67.44957808230943,1.0013434615586592
12.52,59.072082852861314,75.41595336846132,2.0119611895197034
12.530000000000001,49.42550891917521,81.92513792508018,5.149350816381129
12.540000000000001,39.58025708751478,86.6554861333818,10.264254851011898
12.55,30.018576184413135,89.37146939129426,17.109953049117973
12.56,21.210435522353585,89.93565236525815,25.353911404920908
12.57,13.590358381885995,88.31591872215317,34.593722938401925
12.58,7.5358588088210965,84.58755472121136,44.37658730777153
12.59,3.3485573750906927,78.9300492838546,54.221394980563716
12.6,1.2389287384739132,71.61872895075855,63.642344718765386
12.61,1.315462606286758,63.01160272782135,72.17293777111183
12.620000000000001,3.578807988895608,53.53203245697111,79.38916325065635
12.63,7.9212284619862166,43.64805689161197,84.93071879878919
12.64,14.131435228201337,33.84937121775324,88.5191980039605
12.65,21.904597851141443,24.62308924838197,89.97231747447658
12.66,30.85707286403647,16.42948611844053,89.21344553563938
12.67,40.545151077510226,9.678930861307137,86.27592234586756
12.68,50.48691752517866,4.711169495012349,81.30191686480313
12.69,60.1861543230407,1.7780119302802337,74.53583708535749
12.700000000000001,69.15710498004752,1.0303148354550105,66.31258285727225
12.71,76.94886509014518,2.509945022327237,57.04119180793071
12.72,83.16817222463315,6.1471638480846424,47.18466504641526
12.73,87.49943753967285,11.763604423076757,37.236958346367594
12.74,89.72099031725745,19.080733327628096,27.69827588619773
12.75,89.71668855421994,27.733411074923662,19.04989919514113
12.76,87.48227522449093,37.28790475948389,11.729818240538952
12.77,83.12612001842649,47.263475587853364,6.110402155996972
12.780000000000001,76.86426741570321,57.15647533398074,2.4792547115426804
12.790000000000001,69.00999985792262,66.46574924935324,1.024248229656065
12.8,59.95840500798847,74.71806611945999,1.8235262686013387
12.81,50.16669427485279,81.49228358555393,4.841019775539165
12.82,40.13124254208497,86.44100992071668,9.927745581982956
12.83,30.362494601269095,89.30864020645632,16.82886379436342
12.84,21.35900265098168,89.94482006697805,25.19617656178372
12.85,13.581914653383901,88.3126154914873,34.60546989852412
12.86,7.431221780341885,84.49093184399469,44.57784722984384
12.870000000000001,3.2249944574578566,78.67101580787896,54.6039914053555
12.88,1.1826939029165,71.14717611501675,64.17013243315995
12.89,1.4134461613793012,62.30215706701639,72.78439992686366
12.9,3.909918088535168,52.58787767651526,80.00220798180115
12.91,8.548151766017291,42.50249414790704,85.44935828127896
12.92,15.093409621128119,32.564941354294746,88.84165350150447
12.93,23.21177257111957,23.288249187347635,89.99998281868967
12.94,32.486933782004776,15.153004247499007,88.86006646084947
12.950000000000001,42.44135677432573,8.582331693032545,85.47631575327776
12.96,52.56073312556897,3.9197051556993894,80.01956550034592
12.97,62.32049449950382,1.4107571255434568,72.76875157067747
12.98,71.21301616738623,1.1900643811282101,64.09692194459274
12.99,78.77410141214663,3.2736324923562115,54.45226780556935
13.0,84.60736150568623,7.557512623945346,44.33512675760705
13.01,88.40520382618398,13.822667551195359,34.27212869005557
13.02,89.96530683850482,21.745878220282258,24.78881423468553
13.030000000000001,89.20168716609827,30.916164287780187,16.382147152029106
13.040000000000001,86.1497396415772,40.85589861427359,9.494359785055027
13.05,80.9649421163193,51.04554234823883,4.489513163768999
13.06,73.91524698944686,60.950727789848834,1.6340226108324714
13.07,65.36751371905753,70.05028177642134,1.0822018436928564
13.08,55.76865351142368,77.86372070011481,2.8676232669694146
13.09,45.62244204623055,83.9767635263125,6.900792228624881
13.1,35.46319308078765,88.06350138560025,12.973303824098059
13.11,25.827662006984013,89.9040274483058,20.768309465645334
13.120000000000001,17.22665389150767,89.39656092654027,29.8767848413898
13.13,10.117838823411144,86.563382703255,39.81877894041689
13.14,4.8812261551843825,81.55022279123678,50.06855235474387
13.15,1.7986202892047611,74.61908484800988,60.082296980219034
13.16,1.038180028336439,66.13484218730365,69.32698065680167
13.17,2.6449410766044092,56.546274555481084,77.30878789377716
13.18,6.537850367341766,46.36251734003819,83.59963633527549
13.19,12.51351759604332,36.12614831392102,87.86033848499602
13.200000000000001,20.256531663358174,26.384327377607814,89.85914552265538
13.21,29.355836705919938,17.659521130816707,89.48464670251498
13.22,39.32633301246507,10.421379415525523,86.75229189479066
13.23,49.63458035855669,5.061282420365567,81.8041411465324
13.24,59.72725109702802,1.8709462027036947,74.9018060685413
13.25,69.06082075920506,1.0262677001542857,66.41291422154913
13.26,77.13090435104752,2.577317780530316,56.79177976856665
13.27,83.49965215683102,6.445066613063486,46.55528229802892
13.280000000000001,87.81971033283989,12.425066602897326,36.25522329336641
13.290000000000001,89.85342488207226,20.19794337966374,26.448631167309806
13.3,89.48621425526083,29.34617502253836,17.667609433358823
13.31,86.73334324004627,39.3762940001735,10.39036087431248
13.32,81.73968293379082,49.74534427724307,5.014970460767671
13.33,74.77241976647335,59.89018461970208,1.8373930211608265
13.34,66.20706041736793,69.25806215153523,1.0348747669761398
13.35,56.50744815858706,77.33679761582059,2.655751687291248
13.36,46.200839338329644,83.6829310195577,6.616227420420713
13.370000000000001,35.84936775850479,87.94627399108515,12.704356519180747
13.38,26.019433715157383,89.88949889704001,20.591066294383847
13.39,17.250681214145988,89.40165541997895,29.847663022949263
13.4,10.026263478333291,86.50482941391591,39.96890758704046
13.41,4.746040319754115,81.35352930026579,50.400431708175574
13.42,1.7042033507498633,74.2267821441191,60.56901666227755
13.43,1.072593491760608,65.51332326034562,69.91408616834079
13.44,2.8906716644178942,55.69064760818306,77.91868430327439
13.450000000000001,7.062743932504917,45.29903689425823,84.1382232602685
13.46,13.36264596746449,34.91196365307447,88.2253948048379
13.47,21.445680142087483,25.104486040499506,89.94983838926136
13.48,30.867194476307247,16.421372044755177,89.21143799689685
13.49,41.10681861445409,9.3467213862681,86.04646426559502
13.5,51.597049149508365,4.2767848527811765,80.62616982823948
13.51,61.754623477849734,1.4975169449519616,73.24786281169098
13.52,71.01295285395487,1.1681465909539024,64.31890306620286
13.530000000000001,78.85381175670203,3.3117254025406173,54.334464541256615
13.540000000000001,84.83650722923063,7.8132308753158615,43.85026274322327
13.55,88.62287811737973,14.425383862527527,33.45173802062973
13.56,89.99669411429016,22.781908627428663,23.72139646453971
13.57,88.87632688951567,32.41754386563878,15.206127754418983
13.58,85.31993423706952,42.79372801566188,8.386335697051535
13.59,79.52281308637983,53.32855399914434,3.648630473092752
13.6,71.80701549967763,63.429336369179545,1.2636454895566853
13.61,62.60375894762266,72.5259727525276,1.3702656606695092
13.620000000000001,52.42957349640883,80.10322154189714,3.967202527777442
13.63,41.85749050002213,85.73006351664425,8.91244394632501
13.64,31.484868929575942,89.08446499985972,15.930664600016334
13.65,21.89965928746756,89.97210692200532,24.62823302422549
13.66,13.647008621308093,88.33797479028334,34.51501662445614
13.67,7.198106496600338,84.27010116480105,45.03179322971835
13.68,2.923059955961288,77.99519294931076,55.58174884512135
13.69,1.0693706923385529,69.86633596789804,65.56429590471808
13.700000000000001,1.7472810427906416,60.34342286261142,74.40929938288231
13.71,4.922873501128308,49.967371316467705,81.60975906132823
13.72,10.419372294692279,39.329563539336995,86.75106846883983
13.73,17.926629578469836,29.038223383395284,89.53515157368072
13.74,27.018309380993323,19.683637158814598,89.7980580234554
13.75,37.17583651847461,11.804206271373866,87.5199615941973
13.76,47.81778117611999,5.855288323688966,82.82693450798911
13.77,58.333026103616604,2.18263890277732,75.98433844939436
13.780000000000001,68.11583183508255,1.0020160312115898,67.38215489317862
13.790000000000001,76.6007903793423,2.386166497660719,57.51304508172415
13.8,83.29564780205702,6.259996824361735,46.94435647316227
13.81,87.81008285001515,12.404264786257768,36.28565259531098
13.82,89.87874731717433,20.467636681492806,26.153615406285628
13.83,89.37719273938491,29.986469181379622,17.136336746900067
13.84,86.32970977969345,40.41122086117084,9.759067421798324
13.85,80.90856884612536,51.13800417144554,4.453424607768245
13.86,73.42464679853565,61.543477254524426,1.5318733283836192
13.870000000000001,64.30992647476214,71.0210656833429,1.1690051874359497
13.88,54.09283395733954,79.01641021244365,3.390753350329386
13.89,43.36780480431694,85.05996470776459,8.072228383277698
13.9,32.76081937693423,88.79481822217487,14.944360850610959
13.91,22.89289764123184,89.99807922655309,23.609022283298355
13.92,14.343679666015905,88.59452401600751,33.56179627659893
13.93,7.617230287503856,84.66165496732317,44.22111557032669
13.94,3.1120930257453443,78.42581237833842,54.96209629579758
13.950000000000001,1.097384661479474,70.24950731896338,65.15311055092657
13.96,1.6963804150886,60.61066165889516,74.19296119658532
13.97,4.878609427094554,50.07492453010507,81.54646991652193
13.98,10.460985712795141,39.26265299780833,86.7763655943616
13.99,18.117969539226056,28.812473196669846,89.5695618025933
14.0,27.400219292918205,19.34355621959484,89.75622904759352
14.01,37.76068605809113,11.418836518437619,87.32048179161524
14.02,48.58665276230083,5.511362617757605,82.40198859353755
14.030000000000001,59.2358542653161,1.9758014217967075,75.28834771241384
14.040000000000001,69.07455682985346,1.026826966424959,66.39861888347116
14.05,77.51534153577272,2.72572816083697,56.258932160250886
14.06,84.05233568482808,6.976090419458417,45.47157487544887
14.07,88.29177052915834,13.528870893073627,34.67935867840639
14.08,89.97600612851791,21.99662771301913,24.527365430575788
14.09,88.99954042253066,31.876113522328403,15.624344598977933
14.1,85.41598831923824,42.57793568423831,8.506073956157918
14.11,79.43555056849215,53.46155088352088,3.6028961028064086
14.120000000000001,71.41305998132079,63.87352728164633,1.2134100910711936
14.13,61.82726034039289,73.18679415047346,1.4859428788750502
14.14,51.252506890935884,80.83852112154474,4.408969588899804
14.15,40.32454404049541,86.36433296653011,9.811121028360331
14.16,29.70238692036961,89.42676880021793,17.370842925342544
14.17,20.02858531705156,89.83622594790361,26.63518813148082
14.18,11.89026466098103,87.5630697149714,37.04666586579219
14.19,5.78331079399598,82.74011533601681,47.97657500080196
14.200000000000001,2.081893315935347,75.6552664565795,58.76284223727948
14.21,1.0152153828352264,66.73469101633036,68.75009642611408
14.22,2.6529531689110857,56.517494234491124,77.32955612416322
14.23,6.900330467381153,45.623374078911766,83.97629952739408
14.24,13.503193716525763,34.71518449228705,88.28162622125595
14.25,22.062844897543656,24.458657978351415,89.9785016987188
14.26,32.05979115792596,15.48173076896669,88.958482571211
14.27,42.885017430175566,8.33595755871437,85.27902921592678
14.280000000000001,53.87691610827176,3.462394483175189,79.16069312087737
14.290000000000001,64.36164584443368,1.164073697906152,70.97428350812953
14.3,73.69446313717204,1.586804754286558,61.21873436812709
14.31,81.29949104492994,4.709539476528711,50.49097086660418
14.32,86.70546551575573,10.344957794825266,39.44957717882011
14.33,89.57522838764875,18.150306884317185,28.774464346969804
14.34,89.72710454861794,27.647893138327674,19.12500114348401
14.35,87.14678771271535,38.2540250270139,11.099185433015595
14.36,81.98893584157385,49.31467233034817,5.196389514876975
14.370000000000001,74.56830860098589,60.145677319537256,1.7860114824740263
14.38,65.34092676462366,70.07505394267588,1.084016632002298
14.39,54.876357086009385,78.48476191261194,3.138878501443578
14.4,43.82278680464488,84.84935463284305,7.827856438211648
14.41,32.86701405401482,88.76907404678839,14.86391034241473
14.42,22.691814157549054,89.99529256766724,23.812892442390627
14.43,13.933324967899475,88.44666339327512,34.12001164278713
14.44,7.141114020121872,84.21490828139989,45.143978598727365
14.450000000000001,2.7434434168884687,77.55981181379683,56.19674656984619
14.46,1.0199425334335759,68.89366394362547,66.58639617139372
14.47,2.083451376089136,58.75605632427382,75.66049569040685
14.48,5.872235395472418,47.780550765258354,82.84721781997646
14.49,12.153129916470125,36.65526108171745,87.6916133827366
14.5,20.53548874535087,26.07978874173618,89.88472707881618
14.51,30.495129631901364,16.721201632991907,89.28367325871447
14.52,41.40683216496496,9.171826711635582,85.92134537969686
14.530000000000001,52.583392089388234,3.911534397174483,80.00507729388303
14.540000000000001,63.31880573193909,1.2769294290084863,71.90426796481077
14.55,72.93287771701333,1.4394444313621435,62.12768018497259
14.56,80.81443376623582,4.393783597274546,51.291784089667125
14.57,86.46038691308374,9.957518220187177,40.082095407655295
14.58,89.50814751306133,17.78193333724524,29.209918804171068
14.59,89.75927137650523,27.373509639154747,19.36721783458706
14.6,87.19278210292076,38.12474249494795,11.18247358171445
14.61,81.96725008995868,49.352394309166314,5.180353286348569
14.620000000000001,74.41142149837466,60.340786946987926,1.7477889544032892
14.63,65.00392086845704,70.38740012192872,1.1086763507004196
14.64,54.3432545286493,78.84787278197297,3.308870202969977
14.65,43.1099730382933,85.17752023006645,8.212504638286969
14.66,32.023368416449316,88.96668084433298,15.5099492346555
14.67,21.795451414442272,89.96758178103825,24.736966047032695
14.68,13.085150311677966,88.11094055987391,35.30390922858351
14.69,6.455681252436886,83.51116650768793,46.53315325318595
14.700000000000001,2.337858539971336,76.45975215334383,57.702391229988365
14.71,1.001751361328344,67.40720373785427,68.09104767222654
14.72,2.5385727024896685,56.93460329147488,77.02682750878176
14.73,6.854038823691853,45.7165739641186,83.9293912820112
14.74,13.673704268107816,34.47799081307105,88.34830935445649
14.75,22.56000468470756,23.94720293868653,89.99279695272881
14.76,32.9399775505769,14.80878070904178,88.75124622215168
14.77,44.14192885201475,7.658855933428114,84.69921937284987
14.780000000000001,55.438718242534385,2.9659777517859,78.09530763200497
14.790000000000001,66.09488603465608,1.0400701495940132,69.36504673589101
14.8,75.4145733907802,2.0115684347275025,59.073860259965315
14.81,82.78711181412922,5.822163222563939,47.89072613988214
14.82,87.72728640942498,12.227832496107975,36.54488134717987
14.83,89.90760302810635,20.81404312727434,25.77835321892324
14.84,89.18039296727909,31.02220475004386,16.297400881644066
14.85,85.5882390883963,42.18571349131361,8.726045398019957
14.86,79.36196280148799,53.57328031370169,3.5647544364621595
14.870000000000001,70.90622366487167,64.43674193107536,1.157031753136338
14.88,60.77359943544361,74.06023561464812,1.6661623336560774
14.89,49.62878048393729,81.80750540730645,5.063711762533166
14.9,38.20517747591548,87.16420585433858,11.13061481151595
14.91,27.256760137351254,89.77237595120737,19.470862727321105
14.92,17.508281965633543,89.454752393696,29.53696527252919
14.93,9.607176757768153,86.2272464004785,40.66557737769167
14.94,4.080327055448724,80.29868048505062,52.120993927854215
14.950000000000001,1.2986055809118398,72.05772046957144,63.143676316801404
14.96,1.451596211593544,62.047788639965724,73.00061832139684
14.97,4.534241986029906,50.93154972794977,81.03421211764119
14.98,10.346386333442442,39.44726821723885,86.70634974848312
14.99,18.505321091460537,28.359895155652897,89.63478829697193
15.0,28.470587171087946,18.410116355015862,89.61930102354582
15.01,39.579448831387495,10.2647547288713,86.65580075481013
15.02,51.09073610195527,4.471854663111587,80.93741309055176
15.030000000000001,62.234171618441394,1.4234878387911045,72.84234374444746
15.040000000000001,72.26190830141658,1.3288249677036643,62.90926912764393
15.05,80.49883097946875,4.199347667481098,51.80182284769467
15.06,86.38823204479912,9.847272542291178,40.26449596869329
15.07,89.52975698160103,17.897378165613787,29.072864496076757
15.08,89.707013125164,27.81152372823983,18.981461965281166
15.09,86.90291280591224,38.92428630172771,10.672799030090987
15.1,81.30163608384889,50.487380619458136,4.710980943350496
15.11,73.27699485191228,61.71991360370724,1.5030889233705258
15.120000000000001,63.36789926168373,71.86110850241575,1.2709895891306229
15.13,52.24250708582632,80.22194067156977,4.035549814144831
15.14,40.65341665933078,86.23217406092546,9.614407299278435
15.15,29.386890427219235,89.47957350512851,17.633534734834797
15.16,19.20952472334827,89.73857588198439,27.551898865460895
15.17,10.815981059359446,86.98640065472354,38.69761866185081
15.18,4.781349037752415,81.40542155861257,50.313230724728136
15.19,1.5214216902109339,73.37155019130144,61.6070303603414
15.200000000000001,1.2636479569761614,63.429336369179026,71.80701874912421
15.21,4.030817258761704,52.255404258501244,80.21378224696257
15.22,9.6386744021958,40.612654442541185,86.24867541653856
15.23,17.707716734239597,29.298313581736192,89.49397421605478
15.24,27.688453638369182,19.089358845403545,89.72219207374968
15.25,38.898477721521395,10.68905118273311,86.91247543132464
15.26,50.56887185430291,4.678263171976031,81.25286885476288
15.27,61.89681450635835,1.474984467763662,73.12820425068892
15.280000000000001,72.10079482605724,1.3048491509032518,63.094358434819846
15.290000000000001,80.47464186775872,4.184789475060599,51.840570154975275
15.3,86.43662597886467,9.921028795555301,40.142345771413964
15.31,89.57020346148653,18.12164311063038,28.808153049568617
15.32,89.65352905482222,28.222912911766382,18.623556822809665
15.33,86.67561848725617,39.52772462151664,10.296654998061658
15.34,80.83795467568777,51.25343110201615,4.40861184392446
15.35,72.54133421649298,62.585903751380656,1.3727593999609198
15.36,62.35877666542501,72.73605339524777,1.4051673028314646
15.370000000000001,50.996296449380466,80.99489742902382,4.508803730959569
15.38,39.2441974068527,86.78332290539349,10.472477776449155
15.39,27.922231673768014,89.69303709292211,18.884730001743524
15.4,17.822418493005966,89.51578716798645,29.161793940420445
15.41,9.653510527428024,86.2587302319374,40.58775977024495
15.42,3.9910093906865973,80.14478974845906,52.36420234902311
15.43,1.2362717035601014,71.5978792577929,63.66585144856413
15.44,1.5876346957178749,61.21393630196495,73.69843223239594
15.450000000000001,5.025666832921509,49.71971433978961,81.75462271812269
15.46,11.313670109750966,37.9221567162342,87.26417751943113
